Area,Perimeter,Major axis length,Minor axis length,Aspect ratio,Eccentricity,Convex area,Equivalent diameter,Class
30748,660,247,159,1.55,0.76,31187,198,4
30749,652,248,159,1.56,0.77,31040,198,4
30751,654,236,167,1.41,0.71,31140,198,4
30753,659,253,155,1.63,0.79,31134,198,4
30768,647,237,166,1.43,0.71,31137,198,4
30774,643,233,169,1.38,0.69,31096,198,4
30774,646,242,163,1.49,0.74,31077,198,4
30774,652,247,159,1.55,0.77,31142,198,4
30777,650,241,163,1.48,0.74,31159,198,4
30779,648,243,162,1.5,0.75,31085,198,4
30780,649,245,161,1.52,0.75,31178,198,4
30781,639,228,173,1.32,0.65,31078,198,4
30781,657,251,156,1.61,0.78,31150,198,4
30784,644,229,172,1.33,0.66,31137,198,4
30792,648,236,166,1.42,0.71,31118,198,4
30795,638,234,168,1.4,0.7,31075,198,4
30799,652,245,161,1.52,0.75,31109,198,4
30829,642,230,171,1.35,0.67,31174,198,4
30833,647,239,164,1.46,0.73,31162,198,4
30834,656,234,168,1.39,0.69,31423,198,4
30835,664,250,157,1.59,0.78,31272,198,4
30839,652,235,168,1.41,0.7,31190,198,4
30846,647,241,163,1.48,0.74,31232,198,4
30847,651,238,165,1.44,0.72,31279,198,4
30848,648,241,163,1.48,0.74,31184,198,4
30851,680,270,146,1.85,0.84,31209,198,4
30851,681,269,146,1.84,0.84,31272,198,4
30857,643,236,167,1.41,0.71,31124,198,4
30862,658,248,159,1.56,0.77,31268,198,4
30867,647,237,166,1.43,0.71,31229,198,4
30872,654,250,158,1.58,0.78,31178,198,4
30876,658,256,154,1.66,0.8,31212,198,4
30879,655,243,162,1.51,0.75,31244,198,4
30880,641,230,171,1.35,0.67,31220,198,4
30884,643,229,172,1.33,0.66,31221,198,4
30884,640,224,176,1.28,0.62,31200,198,4
30889,644,240,164,1.46,0.73,31171,198,4
30890,654,245,161,1.52,0.75,31203,198,4
30891,641,219,181,1.21,0.56,31281,198,4
30900,660,238,166,1.44,0.72,31405,198,4
30900,702,257,154,1.67,0.8,31444,198,4
30901,680,251,157,1.59,0.78,31422,198,4
30902,656,247,160,1.54,0.76,31279,198,4
30905,666,251,158,1.59,0.78,31344,198,4
30907,656,248,159,1.56,0.77,31252,198,4
30908,649,240,164,1.46,0.73,31276,198,4
30908,668,257,154,1.67,0.8,31300,198,4
30910,653,246,160,1.53,0.76,31225,198,4
30914,658,244,161,1.51,0.75,31299,198,4
30916,663,247,160,1.55,0.76,31324,198,4
30917,646,234,169,1.39,0.69,31312,198,4
30918,647,238,166,1.43,0.72,31228,198,4
30925,649,234,169,1.39,0.69,31292,198,4
30930,649,242,164,1.47,0.73,31278,198,4
30938,649,244,162,1.5,0.75,31236,198,4
30940,676,260,152,1.71,0.81,31403,198,4
30950,665,257,154,1.67,0.8,31251,199,4
30951,664,260,152,1.71,0.81,31288,199,4
30959,652,246,161,1.53,0.76,31325,199,4
30966,654,248,159,1.56,0.77,31276,199,4
30967,654,241,164,1.47,0.73,31292,199,4
30969,652,230,172,1.34,0.66,31318,199,4
30975,652,244,163,1.5,0.74,31450,199,4
30976,648,233,170,1.37,0.69,31311,199,4
30978,646,238,166,1.44,0.72,31279,199,4
30981,652,246,161,1.53,0.76,31276,199,4
30985,647,231,171,1.35,0.67,31389,199,4
30987,646,237,167,1.42,0.71,31235,199,4
30987,660,253,156,1.62,0.79,31388,199,4
30994,650,238,166,1.44,0.72,31344,199,4
30996,652,245,162,1.52,0.75,31424,199,4
31003,653,240,165,1.46,0.73,31374,199,4
31003,661,257,154,1.67,0.8,31354,199,4
31007,650,237,167,1.42,0.71,31375,199,4
31007,659,238,167,1.43,0.71,31427,199,4
31010,711,279,142,1.97,0.86,31532,199,4
31012,655,252,157,1.6,0.78,31404,199,4
31020,650,242,163,1.48,0.74,31419,199,4
31021,645,238,166,1.43,0.72,31317,199,4
31021,658,242,164,1.48,0.74,31518,199,4
31026,648,236,168,1.41,0.7,31397,199,4
31033,654,251,158,1.59,0.78,31339,199,4
31033,649,236,168,1.41,0.7,31416,199,4
31036,654,243,163,1.49,0.74,31345,199,4
31040,661,249,160,1.56,0.77,31424,199,4
31049,646,240,165,1.46,0.73,31337,199,4
31053,641,231,171,1.35,0.67,31354,199,4
31056,647,235,168,1.4,0.7,31392,199,4
31074,654,239,166,1.44,0.72,31423,199,4
31080,656,242,165,1.47,0.73,31500,199,4
31090,663,247,160,1.54,0.76,31430,199,4
31093,668,254,156,1.63,0.79,31472,199,4
31114,654,244,162,1.5,0.75,31464,199,4
31114,649,236,169,1.4,0.7,31395,199,4
31125,657,254,157,1.62,0.79,31517,199,4
31136,655,242,164,1.48,0.74,31546,199,4
31138,652,246,161,1.53,0.76,31484,199,4
31138,693,239,167,1.43,0.72,32029,199,4
31143,654,247,161,1.53,0.76,31470,199,4
31146,651,244,163,1.5,0.74,31476,199,4
31149,655,234,170,1.38,0.69,31522,199,4
31149,648,243,164,1.49,0.74,31446,199,4
31151,667,256,155,1.65,0.8,31472,199,4
31151,659,240,166,1.45,0.72,31553,199,4
31154,657,237,168,1.41,0.71,31519,199,4
31160,661,235,171,1.38,0.69,31588,199,4
31160,663,247,161,1.53,0.76,31585,199,4
31175,661,234,170,1.38,0.69,31576,199,4
31182,671,260,153,1.7,0.81,31538,199,4
31184,683,254,158,1.61,0.78,31826,199,4
31193,659,242,165,1.47,0.73,31587,199,4
31205,655,243,164,1.49,0.74,31554,199,4
31209,654,241,165,1.46,0.73,31597,199,4
31214,654,244,163,1.5,0.74,31553,199,4
31214,658,251,159,1.58,0.77,31547,199,4
31214,657,239,167,1.43,0.71,31638,199,4
31220,671,258,155,1.67,0.8,31589,199,4
31225,662,251,159,1.58,0.77,31563,199,4
31225,656,249,160,1.56,0.77,31570,199,4
31230,665,251,159,1.58,0.77,31656,199,4
31233,658,246,162,1.52,0.75,31575,199,4
31233,688,247,162,1.53,0.76,31854,199,4
31242,657,249,161,1.55,0.76,31627,199,4
31249,649,238,168,1.42,0.71,31551,199,4
31254,654,233,171,1.37,0.68,31660,199,4
31258,658,240,166,1.44,0.72,31641,199,4
31259,646,236,169,1.39,0.7,31533,199,4
31267,662,250,160,1.56,0.77,31648,200,4
31268,659,244,164,1.49,0.74,31629,200,4
31270,654,244,164,1.49,0.74,31596,200,4
31270,642,231,173,1.33,0.66,31646,200,4
31273,655,243,164,1.48,0.74,31595,200,4
31274,649,237,169,1.4,0.7,31652,200,4
31280,654,243,164,1.48,0.74,31609,200,4
31281,660,254,157,1.61,0.78,31626,200,4
31281,657,247,162,1.52,0.75,31598,200,4
31283,655,240,166,1.44,0.72,31666,200,4
31286,665,241,167,1.45,0.72,31688,200,4
31289,647,240,166,1.45,0.72,31637,200,4
31293,650,240,166,1.45,0.72,31620,200,4
31298,660,251,159,1.58,0.77,31640,200,4
31301,661,255,157,1.63,0.79,31659,200,4
31303,659,245,163,1.5,0.75,31631,200,4
31306,672,254,159,1.6,0.78,31883,200,4
31309,655,247,162,1.52,0.75,31621,200,4
31312,660,253,158,1.6,0.78,31593,200,4
31321,657,247,162,1.53,0.76,31617,200,4
31330,647,236,169,1.4,0.7,31623,200,4
31332,652,232,172,1.35,0.67,31758,200,4
31335,676,249,161,1.55,0.76,31862,200,4
31337,649,238,168,1.42,0.71,31648,200,4
31339,655,246,163,1.51,0.75,31665,200,4
31344,665,247,162,1.53,0.76,31725,200,4
31345,659,238,168,1.42,0.71,31720,200,4
31346,663,252,159,1.59,0.78,31724,200,4
31350,647,232,172,1.35,0.67,31677,200,4
31351,666,260,154,1.69,0.81,31734,200,4
31353,667,261,154,1.7,0.81,31725,200,4
31354,651,237,169,1.41,0.7,31681,200,4
31361,666,244,164,1.49,0.74,31744,200,4
31365,651,237,169,1.41,0.7,31670,200,4
31367,652,238,169,1.41,0.7,31752,200,4
31376,651,234,171,1.37,0.68,31698,200,4
31379,654,239,168,1.42,0.71,31782,200,4
31385,654,239,168,1.42,0.71,31704,200,4
31386,663,254,158,1.6,0.78,31698,200,4
31387,658,240,167,1.43,0.72,31772,200,4
31390,654,238,169,1.4,0.7,31812,200,4
31397,641,233,172,1.35,0.67,31668,200,4
31398,662,248,162,1.53,0.76,31802,200,4
31404,662,252,160,1.58,0.77,31809,200,4
31408,663,247,163,1.51,0.75,31842,200,4
31408,649,235,171,1.38,0.69,31740,200,4
31410,666,253,158,1.6,0.78,31904,200,4
31412,655,247,162,1.52,0.75,31771,200,4
31413,653,235,170,1.38,0.69,31786,200,4
31414,658,241,166,1.45,0.72,31861,200,4
31421,652,239,168,1.42,0.71,31768,200,4
31422,652,236,170,1.39,0.7,31770,200,4
31423,650,238,168,1.42,0.71,31749,200,4
31424,664,242,166,1.46,0.73,31874,200,4
31426,651,242,166,1.45,0.73,31760,200,4
31431,656,239,168,1.42,0.71,31787,200,4
31453,656,243,166,1.46,0.73,31880,200,4
31455,661,255,158,1.62,0.79,31771,200,4
31459,664,247,163,1.52,0.75,31842,200,4
31460,653,243,165,1.47,0.73,31777,200,4
31464,666,241,167,1.45,0.72,31930,200,4
31470,666,252,160,1.57,0.77,31874,200,4
31471,651,244,164,1.49,0.74,31814,200,4
31472,685,252,159,1.58,0.77,31945,200,4
31472,670,240,167,1.44,0.72,31932,200,4
31473,670,253,159,1.59,0.78,31792,200,4
31475,658,236,170,1.39,0.69,31904,200,4
31479,671,255,158,1.62,0.79,31964,200,4
31488,658,242,166,1.46,0.73,31850,200,4
31493,662,246,163,1.51,0.75,31981,200,4
31494,650,236,170,1.39,0.69,31769,200,4
31495,652,239,168,1.43,0.71,31849,200,4
31497,664,237,169,1.4,0.7,31860,200,4
31498,677,257,156,1.65,0.79,31982,200,4
31499,661,252,160,1.58,0.77,31898,200,4
31505,656,233,172,1.35,0.67,31932,200,4
31507,645,232,173,1.34,0.67,31766,200,4
31511,652,244,165,1.48,0.74,31768,200,4
31512,673,255,158,1.62,0.79,31977,200,4
31516,658,242,166,1.46,0.73,31883,200,4
31518,660,240,168,1.43,0.72,31977,200,4
31518,651,236,170,1.39,0.69,31829,200,4
31520,658,239,168,1.42,0.71,31870,200,4
31521,675,252,160,1.58,0.77,31958,200,4
31521,661,239,169,1.41,0.71,31863,200,4
31525,651,230,175,1.32,0.65,31832,200,4
31534,654,235,171,1.37,0.68,31906,200,4
31534,655,241,167,1.45,0.72,31893,200,4
31534,672,237,170,1.39,0.7,31979,200,4
31536,667,259,156,1.66,0.8,31826,200,4
31539,659,239,169,1.41,0.71,31958,200,4
31541,665,248,162,1.53,0.76,31914,200,4
31543,657,250,161,1.55,0.76,31863,200,4
31558,656,243,167,1.45,0.73,32083,200,4
31558,668,254,159,1.59,0.78,31927,200,4
31561,651,235,172,1.37,0.68,31856,200,4
31561,670,250,161,1.55,0.77,32017,200,4
31563,663,255,158,1.61,0.78,31936,200,4
31579,737,250,161,1.55,0.76,32458,201,4
31586,662,249,162,1.53,0.76,31982,201,4
31590,649,235,171,1.37,0.68,31908,201,4
31600,653,240,168,1.43,0.72,31941,201,4
31601,653,239,169,1.41,0.71,31916,201,4
31601,667,255,159,1.61,0.78,31971,201,4
31604,664,241,168,1.44,0.72,32036,201,4
31608,664,241,168,1.44,0.72,31977,201,4
31611,655,248,163,1.52,0.75,31879,201,4
31612,666,240,168,1.43,0.71,32011,201,4
31618,662,245,165,1.48,0.74,32023,201,4
31619,657,240,168,1.43,0.72,31992,201,4
31622,660,251,160,1.57,0.77,31880,201,4
31628,670,257,157,1.63,0.79,32006,201,4
31629,663,256,158,1.62,0.79,31942,201,4
31634,655,240,168,1.42,0.71,31937,201,4
31637,671,255,158,1.61,0.78,32075,201,4
31639,669,243,166,1.47,0.73,32137,201,4
31639,663,256,158,1.63,0.79,31947,201,4
31644,662,246,165,1.49,0.74,32069,201,4
31649,658,240,169,1.42,0.71,32010,201,4
31651,658,252,160,1.57,0.77,31936,201,4
31652,681,238,170,1.4,0.7,32135,201,4
31654,663,248,163,1.52,0.75,32014,201,4
31656,656,248,163,1.53,0.76,31914,201,4
31657,659,245,165,1.49,0.74,32029,201,4
31658,656,243,166,1.46,0.73,31963,201,4
31659,655,244,165,1.48,0.74,31959,201,4
31662,654,240,168,1.42,0.71,32034,201,4
31663,663,254,159,1.6,0.78,31940,201,4
31663,664,249,163,1.53,0.76,32076,201,4
31667,654,244,165,1.48,0.74,31918,201,4
31675,665,247,164,1.5,0.75,32032,201,4
31675,654,234,173,1.35,0.67,32010,201,4
31684,665,251,161,1.56,0.77,32069,201,4
31689,665,244,166,1.47,0.73,32068,201,4
31692,659,247,164,1.51,0.75,31994,201,4
31701,645,228,177,1.29,0.63,31990,201,4
31706,656,239,169,1.41,0.71,32019,201,4
31707,668,256,158,1.62,0.79,32127,201,4
31719,658,241,168,1.43,0.72,32040,201,4
31719,653,242,167,1.45,0.72,31962,201,4
31720,661,248,163,1.52,0.75,32056,201,4
31725,659,235,173,1.36,0.68,32092,201,4
31738,662,248,164,1.51,0.75,32075,201,4
31745,661,251,161,1.56,0.77,32091,201,4
31746,662,242,167,1.44,0.72,32126,201,4
31746,669,243,168,1.45,0.72,32134,201,4
31751,662,248,164,1.51,0.75,32145,201,4
31757,656,241,168,1.43,0.71,32129,201,4
31760,661,244,167,1.46,0.73,32082,201,4
31762,662,248,164,1.52,0.75,32109,201,4
31763,677,261,155,1.68,0.8,32148,201,4
31768,667,248,164,1.51,0.75,32247,201,4
31771,650,238,171,1.39,0.7,32042,201,4
31778,660,247,164,1.51,0.75,32053,201,4
31783,656,240,169,1.43,0.71,32212,201,4
31785,664,240,169,1.42,0.71,32237,201,4
31786,669,256,159,1.61,0.78,32177,201,4
31790,663,247,165,1.5,0.75,32139,201,4
31794,671,248,164,1.51,0.75,32247,201,4
31795,665,248,164,1.51,0.75,32232,201,4
31797,657,233,174,1.34,0.67,32174,201,4
31806,660,242,168,1.45,0.72,32220,201,4
31815,674,248,165,1.51,0.75,32448,201,4
31818,671,247,164,1.5,0.75,32215,201,4
31824,665,249,163,1.53,0.76,32181,201,4
31829,659,232,175,1.33,0.66,32282,201,4
31834,650,235,173,1.36,0.68,32165,201,4
31838,658,234,173,1.35,0.67,32239,201,4
31845,680,247,164,1.5,0.75,32393,201,4
31846,658,239,170,1.41,0.7,32189,201,4
31850,656,245,166,1.48,0.74,32201,201,4
31851,662,237,172,1.38,0.69,32275,201,4
31855,665,252,161,1.56,0.77,32169,201,4
31864,664,255,159,1.6,0.78,32187,201,4
31868,658,242,168,1.44,0.72,32219,201,4
31870,659,246,165,1.48,0.74,32159,201,4
31874,665,250,162,1.54,0.76,32199,201,4
31877,666,247,164,1.5,0.75,32245,201,4
31877,673,250,162,1.54,0.76,32271,201,4
31878,668,255,160,1.59,0.78,32212,201,4
31879,660,247,165,1.49,0.74,32178,201,4
31882,666,250,163,1.54,0.76,32220,201,4
31884,666,250,163,1.53,0.76,32277,201,4
31884,665,249,164,1.52,0.75,32244,201,4
31890,661,250,163,1.54,0.76,32240,202,4
31890,662,243,167,1.45,0.73,32232,202,4
31894,674,242,168,1.43,0.72,32327,202,4
31901,659,241,169,1.42,0.71,32340,202,4
31905,664,251,163,1.54,0.76,32220,202,4
31908,664,245,166,1.48,0.74,32287,202,4
31913,655,244,167,1.46,0.73,32221,202,4
31918,662,242,169,1.43,0.72,32297,202,4
31920,663,244,167,1.46,0.73,32314,202,4
31931,657,243,168,1.45,0.72,32244,202,4
31938,662,240,170,1.42,0.71,32357,202,4
31942,672,253,162,1.56,0.77,32386,202,4
31945,656,235,173,1.36,0.68,32280,202,4
31947,659,247,165,1.5,0.75,32265,202,4
31953,662,245,166,1.48,0.74,32346,202,4
31954,658,240,170,1.42,0.71,32359,202,4
31958,681,261,156,1.67,0.8,32425,202,4
31960,673,253,162,1.56,0.77,32417,202,4
31966,660,230,177,1.3,0.64,32322,202,4
31966,699,252,162,1.56,0.77,32644,202,4
31967,657,238,171,1.39,0.7,32369,202,4
31972,662,244,168,1.46,0.73,32321,202,4
31972,663,254,161,1.58,0.77,32272,202,4
31977,663,248,165,1.51,0.75,32380,202,4
31978,659,246,167,1.47,0.73,32338,202,4
31985,664,249,164,1.52,0.75,32450,202,4
31991,667,252,162,1.56,0.77,32385,202,4
31992,652,238,172,1.38,0.69,32237,202,4
31992,665,238,172,1.38,0.69,32361,202,4
31996,667,243,168,1.45,0.72,32417,202,4
31998,658,245,166,1.47,0.73,32343,202,4
32000,672,255,161,1.58,0.77,32418,202,4
32000,664,256,160,1.6,0.78,32279,202,4
32006,663,251,163,1.55,0.76,32292,202,4
32018,669,248,165,1.5,0.75,32517,202,4
32022,683,267,153,1.75,0.82,32381,202,4
32025,689,265,154,1.72,0.81,32394,202,4
32026,662,244,168,1.46,0.73,32428,202,4
32031,659,246,166,1.48,0.74,32376,202,4
32032,662,243,168,1.45,0.72,32373,202,4
32034,672,257,160,1.61,0.78,32454,202,4
32034,663,243,169,1.44,0.72,32398,202,4
32036,666,249,164,1.51,0.75,32421,202,4
32038,675,240,171,1.41,0.7,32573,202,4
32042,666,254,161,1.57,0.77,32462,202,4
32044,660,245,167,1.47,0.73,32368,202,4
32048,655,243,168,1.44,0.72,32309,202,4
32049,658,245,167,1.47,0.73,32335,202,4
32052,667,250,164,1.52,0.75,32443,202,4
32052,676,266,154,1.73,0.82,32475,202,4
32054,667,257,159,1.62,0.79,32398,202,4
32055,666,247,165,1.49,0.74,32400,202,4
32061,670,259,158,1.64,0.79,32383,202,4
32061,654,238,172,1.38,0.69,32411,202,4
32062,666,235,175,1.34,0.67,32539,202,4
32071,670,256,160,1.6,0.78,32330,202,4
32076,656,242,169,1.44,0.72,32417,202,4
32094,664,252,163,1.55,0.76,32408,202,4
32104,655,234,175,1.33,0.66,32424,202,4
32105,696,254,162,1.57,0.77,32716,202,4
32107,670,244,168,1.45,0.73,32510,202,4
32108,663,251,163,1.54,0.76,32422,202,4
32112,675,257,160,1.61,0.78,32489,202,4
32112,681,265,155,1.71,0.81,32630,202,4
32117,664,246,167,1.47,0.73,32447,202,4
32129,764,262,158,1.66,0.8,33221,202,4
32131,663,243,169,1.43,0.72,32562,202,4
32137,672,256,160,1.59,0.78,32491,202,4
32138,666,251,163,1.54,0.76,32461,202,4
32142,664,250,164,1.52,0.75,32483,202,4
32142,908,244,172,1.41,0.71,33954,202,4
32143,659,244,168,1.45,0.72,32455,202,4
32145,670,251,164,1.53,0.76,32461,202,4
32147,671,254,161,1.57,0.77,32469,202,4
32151,684,256,160,1.6,0.78,32479,202,4
32152,654,238,172,1.39,0.69,32450,202,4
32152,676,240,171,1.41,0.7,32573,202,4
32152,656,240,171,1.4,0.7,32469,202,4
32165,675,250,164,1.53,0.76,32606,202,4
32165,687,256,161,1.59,0.78,32681,202,4
32168,663,240,171,1.4,0.7,32570,202,4
32171,679,257,160,1.61,0.78,32547,202,4
32179,667,248,165,1.5,0.75,32529,202,4
32184,679,263,156,1.68,0.8,32581,202,4
32186,671,247,166,1.49,0.74,32572,202,4
32187,668,248,166,1.49,0.74,32582,202,4
32190,664,245,167,1.47,0.73,32559,202,4
32209,663,252,163,1.55,0.76,32524,203,4
32211,672,248,166,1.5,0.74,32560,203,4
32213,667,252,163,1.55,0.76,32551,203,4
32214,663,241,171,1.41,0.71,32583,203,4
32216,661,247,166,1.49,0.74,32541,203,4
32217,667,244,168,1.45,0.72,32596,203,4
32221,667,249,166,1.5,0.74,32581,203,4
32222,664,247,166,1.48,0.74,32560,203,4
32231,665,247,166,1.49,0.74,32591,203,4
32234,669,248,167,1.49,0.74,32754,203,4
32240,665,254,162,1.57,0.77,32548,203,4
32241,667,249,165,1.51,0.75,32603,203,4
32244,674,253,162,1.56,0.77,32628,203,4
32247,661,249,165,1.51,0.75,32569,203,4
32257,680,261,158,1.66,0.8,32758,203,4
32260,666,252,164,1.54,0.76,32582,203,4
32269,672,241,171,1.41,0.71,32717,203,4
32272,662,241,171,1.41,0.7,32708,203,4
32274,669,254,162,1.56,0.77,32663,203,4
32276,656,234,176,1.33,0.66,32578,203,4
32279,671,251,164,1.53,0.76,32662,203,4
32283,673,257,160,1.61,0.78,32615,203,4
32283,675,251,164,1.53,0.76,32748,203,4
32283,675,249,165,1.51,0.75,32759,203,4
32284,675,260,158,1.65,0.79,32700,203,4
32308,667,245,169,1.45,0.72,32689,203,4
32314,664,247,167,1.48,0.74,32657,203,4
32321,664,243,169,1.44,0.72,32670,203,4
32323,664,242,170,1.43,0.71,32692,203,4
32336,658,231,179,1.29,0.63,32746,203,4
32340,664,246,168,1.47,0.73,32676,203,4
32341,671,252,164,1.53,0.76,32694,203,4
32346,659,234,177,1.32,0.66,32722,203,4
32348,661,250,165,1.51,0.75,32635,203,4
32352,672,258,160,1.61,0.79,32747,203,4
32358,661,246,168,1.46,0.73,32694,203,4
32360,660,243,170,1.43,0.71,32697,203,4
32363,664,244,169,1.44,0.72,32743,203,4
32363,666,245,169,1.45,0.72,32720,203,4
32364,664,240,173,1.39,0.69,32722,203,4
32384,658,239,173,1.38,0.69,32711,203,4
32386,671,247,167,1.48,0.74,32821,203,4
32390,670,251,164,1.53,0.76,32753,203,4
32398,686,258,160,1.61,0.78,32811,203,4
32401,663,248,167,1.48,0.74,32760,203,4
32406,675,260,159,1.63,0.79,32736,203,4
32408,674,257,161,1.6,0.78,32781,203,4
32418,668,249,167,1.49,0.74,32777,203,4
32433,658,244,170,1.44,0.72,32703,203,4
32441,668,248,167,1.48,0.74,32793,203,4
32449,655,238,174,1.37,0.68,32793,203,4
32456,672,251,165,1.53,0.76,32878,203,4
32457,671,245,169,1.45,0.73,32787,203,4
32466,675,249,166,1.5,0.74,32849,203,4
32469,668,242,172,1.41,0.71,32830,203,4
32474,666,248,167,1.49,0.74,32802,203,4
32481,658,239,173,1.38,0.69,32765,203,4
32485,675,248,168,1.48,0.74,32838,203,4
32493,665,247,168,1.47,0.73,32865,203,4
32493,658,234,177,1.32,0.65,32827,203,4
32498,663,244,171,1.43,0.71,32831,203,4
32502,667,246,169,1.45,0.72,32843,203,4
32504,664,248,167,1.48,0.74,32834,203,4
32507,675,252,164,1.54,0.76,32883,203,4
32508,674,251,166,1.51,0.75,32951,203,4
32508,669,254,163,1.55,0.77,32850,203,4
32532,679,270,154,1.75,0.82,32797,204,4
32539,666,247,168,1.47,0.73,32911,204,4
32540,670,253,164,1.54,0.76,32919,204,4
32541,675,244,172,1.42,0.71,33058,204,4
32556,661,241,172,1.4,0.7,32854,204,4
32557,668,248,168,1.48,0.74,32924,204,4
32572,675,248,168,1.48,0.74,32995,204,4
32580,667,244,171,1.42,0.71,32877,204,4
32586,681,261,159,1.64,0.79,32973,204,4
32588,667,246,169,1.46,0.73,32925,204,4
32593,668,253,165,1.53,0.76,32950,204,4
32594,670,241,173,1.39,0.69,32909,204,4
32600,674,250,167,1.49,0.74,33108,204,4
32601,667,241,173,1.39,0.69,32973,204,4
32608,679,229,183,1.26,0.6,33187,204,4
32609,669,241,173,1.39,0.69,32994,204,4
32618,674,258,161,1.6,0.78,32985,204,4
32619,669,253,165,1.53,0.76,33013,204,4
32620,657,237,175,1.35,0.67,32951,204,4
32623,672,256,163,1.57,0.77,32975,204,4
32624,669,255,164,1.56,0.77,32947,204,4
32624,672,254,164,1.55,0.77,33004,204,4
32626,672,252,165,1.53,0.76,32958,204,4
32631,680,260,160,1.63,0.79,33004,204,4
32631,672,237,176,1.35,0.67,33036,204,4
32638,707,256,164,1.57,0.77,33261,204,4
32639,662,239,174,1.37,0.68,33017,204,4
32639,745,267,157,1.7,0.81,33708,204,4
32641,667,240,174,1.38,0.69,33055,204,4
32655,677,242,172,1.41,0.7,33136,204,4
32677,677,254,164,1.55,0.76,33003,204,4
32682,671,252,165,1.53,0.76,33036,204,4
32685,667,251,166,1.51,0.75,32949,204,4
32685,671,253,165,1.53,0.76,33102,204,4
32692,673,250,167,1.5,0.74,33122,204,4
32698,662,250,167,1.5,0.74,32952,204,4
32701,655,232,180,1.29,0.63,32993,204,4
32706,660,238,175,1.36,0.68,32998,204,4
32707,666,251,166,1.51,0.75,33029,204,4
32708,658,233,179,1.3,0.64,33047,204,4
32708,681,260,161,1.61,0.78,33247,204,4
32714,666,247,169,1.47,0.73,33076,204,4
32719,665,237,176,1.34,0.67,33133,204,4
32723,673,256,163,1.56,0.77,33022,204,4
32730,679,256,163,1.56,0.77,33108,204,4
32732,709,254,165,1.54,0.76,33485,204,4
32737,670,240,174,1.38,0.69,33112,204,4
32741,664,246,170,1.45,0.73,33053,204,4
32743,694,260,161,1.62,0.79,33290,204,4
32745,665,246,170,1.44,0.72,33116,204,4
32749,676,256,163,1.56,0.77,33101,204,4
32749,689,248,169,1.47,0.73,33310,204,4
32752,680,260,160,1.62,0.79,33112,204,4
32757,687,271,154,1.75,0.82,33093,204,4
32771,661,240,174,1.38,0.69,33168,204,4
32772,664,237,176,1.35,0.67,33135,204,4
32772,682,258,162,1.59,0.78,33242,204,4
32774,680,250,167,1.5,0.74,33182,204,4
32775,686,261,161,1.62,0.79,33269,204,4
32780,663,240,174,1.38,0.69,33109,204,4
32781,674,260,161,1.62,0.79,33087,204,4
32782,667,251,166,1.51,0.75,33098,204,4
32790,667,247,169,1.46,0.73,33124,204,4
32791,670,250,167,1.5,0.75,33141,204,4
32794,665,246,170,1.44,0.72,33131,204,4
32797,678,250,168,1.49,0.74,33234,204,4
32798,662,231,181,1.28,0.62,33212,204,4
32799,674,247,169,1.46,0.73,33170,204,4
32802,713,244,174,1.4,0.7,33750,204,4
32805,662,231,182,1.27,0.62,33142,204,4
32807,661,236,177,1.34,0.66,33156,204,4
32810,668,246,170,1.44,0.72,33134,204,4
32824,678,254,165,1.54,0.76,33193,204,4
32826,676,263,159,1.65,0.8,33130,204,4
32839,671,240,176,1.36,0.68,33190,204,4
32846,677,245,172,1.42,0.71,33263,205,4
32851,666,231,182,1.27,0.62,33289,205,4
32853,687,263,160,1.65,0.79,33338,205,4
32853,662,238,176,1.35,0.67,33202,205,4
32854,682,254,165,1.54,0.76,33223,205,4
32858,670,248,169,1.46,0.73,33196,205,4
32859,676,252,166,1.52,0.75,33272,205,4
32861,672,253,166,1.53,0.76,33210,205,4
32881,670,245,171,1.43,0.72,33236,205,4
32885,667,243,173,1.41,0.7,33249,205,4
32886,673,251,167,1.5,0.75,33257,205,4
32887,671,252,167,1.51,0.75,33264,205,4
32896,683,249,168,1.48,0.74,33349,205,4
32897,679,247,170,1.45,0.72,33261,205,4
32898,677,245,172,1.42,0.71,33296,205,4
32904,669,240,175,1.37,0.68,33244,205,4
32911,669,246,171,1.44,0.72,33262,205,4
32913,670,249,169,1.47,0.73,33212,205,4
32915,682,263,160,1.64,0.79,33250,205,4
32928,678,257,163,1.58,0.77,33257,205,4
32928,680,255,166,1.54,0.76,33575,205,4
32930,682,259,162,1.6,0.78,33374,205,4
32931,703,259,162,1.59,0.78,33528,205,4
32940,675,254,166,1.53,0.76,33307,205,4
32941,695,255,165,1.55,0.76,33455,205,4
32942,675,247,170,1.45,0.73,33368,205,4
32942,674,244,172,1.42,0.71,33337,205,4
32950,684,259,162,1.6,0.78,33299,205,4
32951,677,245,171,1.43,0.72,33373,205,4
32951,673,251,168,1.5,0.74,33314,205,4
32952,714,249,169,1.48,0.74,33439,205,4
32953,675,259,163,1.59,0.78,33268,205,4
32959,681,255,166,1.54,0.76,33424,205,4
32961,666,245,171,1.43,0.71,33235,205,4
32964,686,257,164,1.57,0.77,33343,205,4
32976,685,251,168,1.5,0.74,33409,205,4
32980,667,250,168,1.49,0.74,33293,205,4
32990,671,246,171,1.43,0.72,33358,205,4
32992,670,243,173,1.41,0.7,33329,205,4
32996,662,235,179,1.31,0.65,33385,205,4
33005,672,251,168,1.5,0.74,33383,205,4
33015,679,250,169,1.49,0.74,33428,205,4
